price,total_count,total_percentage,order_0_count,order_1_count,order_0_percentage,order_1_percentage
44.99,4,0.0,4,0,100.0,0.0
45.0,2,0.0,2,0,100.0,0.0
45.01,1,0.0,1,0,100.0,0.0
45.02,4,0.0,4,0,100.0,0.0
45.03,22,0.0,19,3,86.36,13.64
45.05,516,0.02,403,113,78.1,21.9
45.06,4,0.0,4,0,100.0,0.0
45.07,5,0.0,5,0,100.0,0.0
45.08,10,0.0,4,6,40.0,60.0
45.09,2,0.0,2,0,100.0,0.0
45.1,10,0.0,9,1,90.0,10.0
45.11,11,0.0,11,0,100.0,0.0
45.12,4,0.0,4,0,100.0,0.0
45.13,3,0.0,3,0,100.0,0.0
45.14,37,0.0,34,3,91.89,8.11
45.16,5,0.0,5,0,100.0,0.0
45.17,5,0.0,4,1,80.0,20.0
45.18,10,0.0,9,1,90.0,10.0
45.19,107,0.0,91,16,85.05,14.95
45.2,33,0.0,31,2,93.94,6.06
45.21,9,0.0,8,1,88.89,11.11
45.22,14,0.0,12,2,85.71,14.29
45.23,1,0.0,1,0,100.0,0.0
45.24,156,0.01,142,14,91.03,8.97
45.25,16,0.0,11,5,68.75,31.25
45.27,56,0.0,52,4,92.86,7.14
45.28,114,0.0,109,5,95.61,4.39
45.29,4,0.0,4,0,100.0,0.0
45.3,7,0.0,5,2,71.43,28.57
45.31,8,0.0,6,2,75.0,25.0
45.32,23,0.0,18,5,78.26,21.74
45.33,2,0.0,1,1,50.0,50.0
45.34,29,0.0,28,1,96.55,3.45
45.35,7,0.0,7,0,100.0,0.0
45.36,2,0.0,2,0,100.0,0.0
45.39,1,0.0,1,0,100.0,0.0
45.4,9,0.0,6,3,66.67,33.33
45.41,6,0.0,5,1,83.33,16.67
45.42,43,0.0,36,7,83.72,16.28
45.43,6,0.0,6,0,100.0,0.0
45.44,28,0.0,21,7,75.0,25.0
45.45,2,0.0,1,1,50.0,50.0
45.46,5,0.0,5,0,100.0,0.0
45.47,7,0.0,6,1,85.71,14.29
45.49,16,0.0,14,2,87.5,12.5
45.5,62,0.0,57,5,91.94,8.06
45.51,10,0.0,8,2,80.0,20.0
45.52,4,0.0,2,2,50.0,50.0
45.53,121,0.0,121,0,100.0,0.0
45.54,38,0.0,36,2,94.74,5.26
45.55,4,0.0,3,1,75.0,25.0
45.56,4,0.0,3,1,75.0,25.0
45.57,8,0.0,6,2,75.0,25.0
45.58,11,0.0,8,3,72.73,27.27
45.6,4,0.0,4,0,100.0,0.0
45.62,11,0.0,9,2,81.82,18.18
45.63,3,0.0,3,0,100.0,0.0
45.64,6,0.0,6,0,100.0,0.0
45.65,12,0.0,12,0,100.0,0.0
45.66,8,0.0,8,0,100.0,0.0
45.67,8,0.0,8,0,100.0,0.0
45.68,181,0.01,174,7,96.13,3.87
45.69,17,0.0,16,1,94.12,5.88
45.7,4,0.0,4,0,100.0,0.0
45.72,17,0.0,12,5,70.59,29.41
45.73,3,0.0,3,0,100.0,0.0
45.74,122,0.0,107,15,87.7,12.3
45.75,3,0.0,3,0,100.0,0.0
45.76,1,0.0,1,0,100.0,0.0
45.77,67,0.0,62,5,92.54,7.46
45.78,108,0.0,89,19,82.41,17.59
45.79,2,0.0,2,0,100.0,0.0
45.8,16,0.0,9,7,56.25,43.75
45.82,5,0.0,5,0,100.0,0.0
45.83,5,0.0,4,1,80.0,20.0
45.84,5,0.0,5,0,100.0,0.0
45.85,19,0.0,17,2,89.47,10.53
45.86,7,0.0,4,3,57.14,42.86
45.87,116,0.0,106,10,91.38,8.62
45.88,29,0.0,25,4,86.21,13.79
45.89,9,0.0,7,2,77.78,22.22
45.9,3,0.0,2,1,66.67,33.33
45.91,6,0.0,6,0,100.0,0.0
45.93,22,0.0,21,1,95.45,4.55
45.94,2,0.0,1,1,50.0,50.0
45.95,7,0.0,7,0,100.0,0.0
45.96,9,0.0,8,1,88.89,11.11
45.97,8,0.0,7,1,87.5,12.5
45.98,35,0.0,33,2,94.29,5.71
45.99,19,0.0,17,2,89.47,10.53
46.0,7,0.0,7,0,100.0,0.0
46.01,6,0.0,5,1,83.33,16.67
46.02,1,0.0,0,1,0.0,100.0
46.04,7,0.0,6,1,85.71,14.29
46.05,1,0.0,1,0,100.0,0.0
46.06,114,0.0,112,2,98.25,1.75
46.07,27,0.0,24,3,88.89,11.11
46.08,1,0.0,1,0,100.0,0.0
46.09,2,0.0,1,1,50.0,50.0
46.11,3,0.0,2,1,66.67,33.33
46.12,16,0.0,16,0,100.0,0.0
46.13,8,0.0,7,1,87.5,12.5
46.15,4002,0.15,3304,698,82.56,17.44
46.16,10,0.0,7,3,70.0,30.0
46.17,37,0.0,35,2,94.59,5.41
46.18,4,0.0,4,0,100.0,0.0
46.19,9,0.0,6,3,66.67,33.33
46.2,12,0.0,10,2,83.33,16.67
46.21,6,0.0,6,0,100.0,0.0
46.22,10,0.0,7,3,70.0,30.0
46.23,6,0.0,6,0,100.0,0.0
46.24,7,0.0,6,1,85.71,14.29
46.26,15,0.0,14,1,93.33,6.67
46.27,5,0.0,5,0,100.0,0.0
46.28,3,0.0,1,2,33.33,66.67
46.29,1,0.0,1,0,100.0,0.0
46.3,8,0.0,8,0,100.0,0.0
46.31,34,0.0,32,2,94.12,5.88
46.33,3,0.0,3,0,100.0,0.0
46.34,4,0.0,3,1,75.0,25.0
46.35,3,0.0,3,0,100.0,0.0
46.37,25,0.0,22,3,88.0,12.0
46.38,8,0.0,8,0,100.0,0.0
46.39,90,0.0,79,11,87.78,12.22
46.4,25,0.0,23,2,92.0,8.0
46.41,60,0.0,45,15,75.0,25.0
46.42,2,0.0,2,0,100.0,0.0
46.43,78,0.0,70,8,89.74,10.26
46.44,10,0.0,7,3,70.0,30.0
46.45,26,0.0,23,3,88.46,11.54
46.46,64,0.0,55,9,85.94,14.06
46.48,1,0.0,0,1,0.0,100.0
46.49,20,0.0,20,0,100.0,0.0
46.5,19,0.0,15,4,78.95,21.05
46.51,17,0.0,15,2,88.24,11.76
46.52,9,0.0,9,0,100.0,0.0
46.53,300,0.01,286,14,95.33,4.67
46.54,4,0.0,3,1,75.0,25.0
46.55,7,0.0,6,1,85.71,14.29
46.56,8,0.0,8,0,100.0,0.0
46.57,19,0.0,19,0,100.0,0.0
46.59,12,0.0,10,2,83.33,16.67
46.6,1,0.0,0,1,0.0,100.0
46.61,1,0.0,1,0,100.0,0.0
46.62,10,0.0,10,0,100.0,0.0
46.63,3,0.0,2,1,66.67,33.33
46.64,10,0.0,9,1,90.0,10.0
46.65,18,0.0,15,3,83.33,16.67
46.66,8,0.0,4,4,50.0,50.0
46.67,3,0.0,3,0,100.0,0.0
46.68,6,0.0,5,1,83.33,16.67
46.7,4,0.0,3,1,75.0,25.0
46.71,31,0.0,19,12,61.29,38.71
46.72,16,0.0,14,2,87.5,12.5
46.73,28,0.0,25,3,89.29,10.71
46.74,19,0.0,19,0,100.0,0.0
46.75,122,0.0,104,18,85.25,14.75
46.76,9,0.0,8,1,88.89,11.11
46.77,44,0.0,38,6,86.36,13.64
46.78,31,0.0,27,4,87.1,12.9
46.79,93,0.0,90,3,96.77,3.23
46.8,25,0.0,24,1,96.0,4.0
46.82,8,0.0,8,0,100.0,0.0
46.83,1,0.0,0,1,0.0,100.0
46.84,3,0.0,3,0,100.0,0.0
46.85,12,0.0,9,3,75.0,25.0
46.86,7,0.0,6,1,85.71,14.29
46.88,12,0.0,8,4,66.67,33.33
46.89,12,0.0,12,0,100.0,0.0
46.9,9,0.0,6,3,66.67,33.33
46.91,95,0.0,85,10,89.47,10.53
46.93,4,0.0,2,2,50.0,50.0
46.94,4,0.0,4,0,100.0,0.0
46.96,17,0.0,16,1,94.12,5.88
46.97,234,0.01,208,26,88.89,11.11
46.98,8,0.0,2,6,25.0,75.0
46.99,12,0.0,9,3,75.0,25.0
47.0,27,0.0,26,1,96.3,3.7
47.01,43,0.0,41,2,95.35,4.65
47.03,12,0.0,11,1,91.67,8.33
47.04,13,0.0,11,2,84.62,15.38
47.06,7,0.0,7,0,100.0,0.0
47.08,68,0.0,57,11,83.82,16.18
47.09,7,0.0,5,2,71.43,28.57
47.1,22,0.0,20,2,90.91,9.09
47.11,2,0.0,0,2,0.0,100.0
47.12,3,0.0,3,0,100.0,0.0
47.14,9,0.0,8,1,88.89,11.11
47.15,12,0.0,10,2,83.33,16.67
47.16,2,0.0,2,0,100.0,0.0
47.17,6,0.0,5,1,83.33,16.67
47.19,4,0.0,3,1,75.0,25.0
47.2,6,0.0,5,1,83.33,16.67
47.21,1,0.0,0,1,0.0,100.0
47.22,12,0.0,9,3,75.0,25.0
47.23,11,0.0,10,1,90.91,9.09
47.25,2774,0.1,2178,596,78.51,21.49
47.26,5,0.0,3,2,60.0,40.0
47.27,15,0.0,14,1,93.33,6.67
47.28,5,0.0,2,3,40.0,60.0
47.29,17,0.0,15,2,88.24,11.76
47.3,16,0.0,16,0,100.0,0.0
47.31,7,0.0,7,0,100.0,0.0
47.32,3,0.0,2,1,66.67,33.33
47.33,3,0.0,2,1,66.67,33.33
47.34,4,0.0,4,0,100.0,0.0
47.36,19,0.0,17,2,89.47,10.53
47.37,4,0.0,4,0,100.0,0.0
47.38,2,0.0,2,0,100.0,0.0
47.39,13,0.0,11,2,84.62,15.38
47.4,1,0.0,1,0,100.0,0.0
47.41,44,0.0,40,4,90.91,9.09
47.42,46,0.0,37,9,80.43,19.57
47.43,15,0.0,11,4,73.33,26.67
47.44,12,0.0,12,0,100.0,0.0
47.45,16,0.0,13,3,81.25,18.75
47.47,1,0.0,1,0,100.0,0.0
47.48,9,0.0,8,1,88.89,11.11
47.49,3,0.0,1,2,33.33,66.67
47.5,68,0.0,47,21,69.12,30.88
47.51,1,0.0,1,0,100.0,0.0
47.52,8,0.0,7,1,87.5,12.5
47.53,4,0.0,4,0,100.0,0.0
47.54,10,0.0,8,2,80.0,20.0
47.55,14,0.0,12,2,85.71,14.29
47.56,2,0.0,2,0,100.0,0.0
47.6,11,0.0,9,2,81.82,18.18
47.61,2,0.0,1,1,50.0,50.0
47.62,11,0.0,10,1,90.91,9.09
47.63,3,0.0,3,0,100.0,0.0
47.64,10,0.0,10,0,100.0,0.0
47.65,9,0.0,9,0,100.0,0.0
47.66,1,0.0,0,1,0.0,100.0
47.67,10,0.0,10,0,100.0,0.0
47.69,261,0.01,211,50,80.84,19.16
47.71,19,0.0,15,4,78.95,21.05
47.72,195,0.01,156,39,80.0,20.0
47.73,4,0.0,2,2,50.0,50.0
47.74,17,0.0,15,2,88.24,11.76
47.75,5,0.0,5,0,100.0,0.0
47.76,4,0.0,4,0,100.0,0.0
47.77,49,0.0,44,5,89.8,10.2
47.78,100,0.0,97,3,97.0,3.0
47.8,86,0.0,59,27,68.6,31.4
47.81,28,0.0,22,6,78.57,21.43
47.82,24,0.0,23,1,95.83,4.17
47.83,4,0.0,3,1,75.0,25.0
47.84,4,0.0,4,0,100.0,0.0
47.85,6,0.0,4,2,66.67,33.33
47.86,2,0.0,2,0,100.0,0.0
47.87,1,0.0,1,0,100.0,0.0
47.88,5,0.0,5,0,100.0,0.0
47.89,18,0.0,18,0,100.0,0.0
47.91,3,0.0,3,0,100.0,0.0
47.92,14,0.0,11,3,78.57,21.43
47.93,1,0.0,1,0,100.0,0.0
47.94,11,0.0,11,0,100.0,0.0
47.95,2,0.0,1,1,50.0,50.0
47.96,26,0.0,21,5,80.77,19.23
47.97,11,0.0,10,1,90.91,9.09
47.98,2,0.0,2,0,100.0,0.0
47.99,1,0.0,0,1,0.0,100.0
48.02,182,0.01,159,23,87.36,12.64
48.03,12,0.0,9,3,75.0,25.0
48.04,17,0.0,16,1,94.12,5.88
48.05,6,0.0,4,2,66.67,33.33
48.06,106,0.0,103,3,97.17,2.83
48.07,15,0.0,13,2,86.67,13.33
48.08,2,0.0,2,0,100.0,0.0
48.09,6,0.0,6,0,100.0,0.0
48.1,5,0.0,4,1,80.0,20.0
48.11,4,0.0,4,0,100.0,0.0
48.13,3,0.0,3,0,100.0,0.0
48.14,7,0.0,7,0,100.0,0.0
48.15,4,0.0,2,2,50.0,50.0
48.16,4,0.0,4,0,100.0,0.0
48.17,9,0.0,8,1,88.89,11.11
48.18,16,0.0,14,2,87.5,12.5
48.2,16,0.0,16,0,100.0,0.0
48.21,2,0.0,2,0,100.0,0.0
48.22,14,0.0,11,3,78.57,21.43
48.24,4,0.0,3,1,75.0,25.0
48.25,6,0.0,4,2,66.67,33.33
48.26,14,0.0,8,6,57.14,42.86
48.27,27,0.0,22,5,81.48,18.52
48.28,3,0.0,3,0,100.0,0.0
48.29,6,0.0,5,1,83.33,16.67
48.3,5,0.0,4,1,80.0,20.0
48.31,13,0.0,10,3,76.92,23.08
48.32,50,0.0,43,7,86.0,14.0
48.35,2221,0.08,1870,351,84.2,15.8
48.36,3,0.0,3,0,100.0,0.0
48.37,2,0.0,1,1,50.0,50.0
48.38,12,0.0,11,1,91.67,8.33
48.39,4,0.0,3,1,75.0,25.0
48.4,3,0.0,2,1,66.67,33.33
48.41,29,0.0,25,4,86.21,13.79
48.42,5,0.0,4,1,80.0,20.0
48.43,13,0.0,10,3,76.92,23.08
48.44,22,0.0,21,1,95.45,4.55
48.45,34,0.0,27,7,79.41,20.59
48.47,6,0.0,6,0,100.0,0.0
48.48,9,0.0,6,3,66.67,33.33
48.49,6,0.0,5,1,83.33,16.67
48.5,44,0.0,38,6,86.36,13.64
48.51,40,0.0,39,1,97.5,2.5
48.52,2,0.0,1,1,50.0,50.0
48.53,9,0.0,4,5,44.44,55.56
48.54,12,0.0,12,0,100.0,0.0
48.57,10,0.0,7,3,70.0,30.0
48.58,10,0.0,8,2,80.0,20.0
48.59,3,0.0,2,1,66.67,33.33
48.61,19,0.0,18,1,94.74,5.26
48.62,3,0.0,2,1,66.67,33.33
48.63,4,0.0,3,1,75.0,25.0
48.64,1,0.0,0,1,0.0,100.0
48.65,1,0.0,0,1,0.0,100.0
48.66,31,0.0,28,3,90.32,9.68
48.68,3,0.0,2,1,66.67,33.33
48.69,4,0.0,3,1,75.0,25.0
48.7,13,0.0,13,0,100.0,0.0
48.71,28,0.0,26,2,92.86,7.14
48.72,14,0.0,13,1,92.86,7.14
48.74,93,0.0,77,16,82.8,17.2
48.75,1,0.0,1,0,100.0,0.0
48.76,8,0.0,8,0,100.0,0.0
48.77,2,0.0,1,1,50.0,50.0
48.79,21,0.0,15,6,71.43,28.57
48.8,52,0.0,48,4,92.31,7.69
48.81,53,0.0,45,8,84.91,15.09
48.82,48,0.0,42,6,87.5,12.5
48.83,5,0.0,4,1,80.0,20.0
48.84,15,0.0,13,2,86.67,13.33
48.86,2,0.0,2,0,100.0,0.0
48.88,14,0.0,13,1,92.86,7.14
48.9,8,0.0,7,1,87.5,12.5
48.91,5,0.0,5,0,100.0,0.0
48.92,10,0.0,10,0,100.0,0.0
48.93,11,0.0,9,2,81.82,18.18
48.95,4,0.0,3,1,75.0,25.0
48.96,1,0.0,1,0,100.0,0.0
48.97,108,0.0,95,13,87.96,12.04
48.98,6,0.0,4,2,66.67,33.33
48.99,6,0.0,5,1,83.33,16.67
49.01,78,0.0,67,11,85.9,14.1
49.02,2,0.0,2,0,100.0,0.0
49.03,60,0.0,46,14,76.67,23.33
49.04,19,0.0,17,2,89.47,10.53
49.05,2,0.0,2,0,100.0,0.0
49.06,27,0.0,24,3,88.89,11.11
49.07,37,0.0,34,3,91.89,8.11
49.08,8,0.0,2,6,25.0,75.0
49.09,15,0.0,13,2,86.67,13.33
49.1,1,0.0,1,0,100.0,0.0
49.12,10,0.0,10,0,100.0,0.0
49.13,77,0.0,56,21,72.73,27.27
49.15,2,0.0,2,0,100.0,0.0
49.16,4,0.0,3,1,75.0,25.0
49.17,9,0.0,7,2,77.78,22.22
49.18,16,0.0,13,3,81.25,18.75
49.19,10,0.0,7,3,70.0,30.0
49.2,4,0.0,3,1,75.0,25.0
49.21,3,0.0,2,1,66.67,33.33
49.24,8,0.0,4,4,50.0,50.0
49.25,15,0.0,14,1,93.33,6.67
49.26,2,0.0,2,0,100.0,0.0
49.27,5,0.0,4,1,80.0,20.0
49.28,9,0.0,3,6,33.33,66.67
49.29,11,0.0,8,3,72.73,27.27
49.3,95,0.0,85,10,89.47,10.53
49.31,7,0.0,7,0,100.0,0.0
49.32,3,0.0,2,1,66.67,33.33
49.35,162,0.01,145,17,89.51,10.49
49.36,30,0.0,23,7,76.67,23.33
49.37,77,0.0,67,10,87.01,12.99
49.38,2,0.0,1,1,50.0,50.0
49.39,6,0.0,5,1,83.33,16.67
49.4,208,0.01,193,15,92.79,7.21
49.41,6,0.0,5,1,83.33,16.67
49.43,14,0.0,14,0,100.0,0.0
49.45,1818,0.07,1491,327,82.01,17.99
49.46,76,0.0,69,7,90.79,9.21
49.47,2,0.0,1,1,50.0,50.0
49.48,184,0.01,159,25,86.41,13.59
49.49,208,0.01,176,32,84.62,15.38
49.5,18,0.0,18,0,100.0,0.0
49.51,11,0.0,9,2,81.82,18.18
49.53,14,0.0,14,0,100.0,0.0
49.54,1,0.0,1,0,100.0,0.0
49.55,5,0.0,5,0,100.0,0.0
49.57,2,0.0,2,0,100.0,0.0
49.58,3,0.0,3,0,100.0,0.0
49.59,3,0.0,2,1,66.67,33.33
49.6,44,0.0,37,7,84.09,15.91
49.61,5,0.0,5,0,100.0,0.0
49.62,2,0.0,1,1,50.0,50.0
49.64,1,0.0,1,0,100.0,0.0
49.66,4,0.0,3,1,75.0,25.0
49.68,15,0.0,12,3,80.0,20.0
49.69,4,0.0,4,0,100.0,0.0
49.7,7,0.0,5,2,71.43,28.57
49.71,9,0.0,6,3,66.67,33.33
49.72,3,0.0,1,2,33.33,66.67
49.73,3,0.0,1,2,33.33,66.67
49.75,123,0.0,105,18,85.37,14.63
49.78,1,0.0,1,0,100.0,0.0
49.79,10,0.0,6,4,60.0,40.0
49.8,75,0.0,62,13,82.67,17.33
49.81,12,0.0,11,1,91.67,8.33
49.82,17,0.0,14,3,82.35,17.65
49.84,6,0.0,6,0,100.0,0.0
49.85,144,0.01,124,20,86.11,13.89
49.86,4,0.0,2,2,50.0,50.0
49.87,22,0.0,20,2,90.91,9.09
49.89,4,0.0,3,1,75.0,25.0
49.9,5,0.0,5,0,100.0,0.0
49.91,1,0.0,1,0,100.0,0.0
49.92,3,0.0,3,0,100.0,0.0
49.93,8,0.0,7,1,87.5,12.5
49.94,15,0.0,15,0,100.0,0.0
49.96,1,0.0,1,0,100.0,0.0
49.97,5,0.0,5,0,100.0,0.0
49.98,22,0.0,18,4,81.82,18.18
50.01,12,0.0,8,4,66.67,33.33
50.02,3,0.0,2,1,66.67,33.33
50.03,4,0.0,4,0,100.0,0.0
50.04,3,0.0,2,1,66.67,33.33
50.05,46,0.0,38,8,82.61,17.39
50.06,1,0.0,1,0,100.0,0.0
50.07,9,0.0,8,1,88.89,11.11
50.08,2,0.0,2,0,100.0,0.0
50.09,9,0.0,9,0,100.0,0.0
50.11,6,0.0,4,2,66.67,33.33
50.12,15,0.0,11,4,73.33,26.67
50.13,2,0.0,1,1,50.0,50.0
50.14,39,0.0,37,2,94.87,5.13
50.15,5,0.0,2,3,40.0,60.0
50.16,88,0.0,67,21,76.14,23.86
50.17,1,0.0,1,0,100.0,0.0
50.18,3,0.0,1,2,33.33,66.67
50.19,1,0.0,1,0,100.0,0.0
50.2,2,0.0,2,0,100.0,0.0
50.22,17,0.0,14,3,82.35,17.65
50.23,10,0.0,10,0,100.0,0.0
50.25,11,0.0,10,1,90.91,9.09
50.26,4,0.0,4,0,100.0,0.0
50.27,7,0.0,5,2,71.43,28.57
50.28,2,0.0,1,1,50.0,50.0
50.3,1,0.0,1,0,100.0,0.0
50.31,14,0.0,12,2,85.71,14.29
50.33,4,0.0,3,1,75.0,25.0
50.34,22,0.0,21,1,95.45,4.55
50.36,4,0.0,2,2,50.0,50.0
50.37,84,0.0,78,6,92.86,7.14
50.38,7,0.0,6,1,85.71,14.29
50.39,16,0.0,14,2,87.5,12.5
50.4,4,0.0,3,1,75.0,25.0
50.42,16,0.0,14,2,87.5,12.5
50.44,9,0.0,7,2,77.78,22.22
50.45,6,0.0,6,0,100.0,0.0
50.46,2,0.0,0,2,0.0,100.0
50.47,4,0.0,3,1,75.0,25.0
50.48,3,0.0,2,1,66.67,33.33
50.49,15,0.0,14,1,93.33,6.67
50.5,20,0.0,11,9,55.0,45.0
50.51,4,0.0,4,0,100.0,0.0
50.52,15,0.0,13,2,86.67,13.33
50.53,3,0.0,3,0,100.0,0.0
50.55,502,0.02,388,114,77.29,22.71
50.56,11,0.0,9,2,81.82,18.18
50.57,32,0.0,32,0,100.0,0.0
50.58,22,0.0,14,8,63.64,36.36
50.6,26,0.0,24,2,92.31,7.69
50.61,3,0.0,3,0,100.0,0.0
50.62,10,0.0,9,1,90.0,10.0
50.63,5,0.0,5,0,100.0,0.0
50.64,17,0.0,17,0,100.0,0.0
50.66,1,0.0,1,0,100.0,0.0
50.67,137,0.0,128,9,93.43,6.57
50.68,134,0.0,115,19,85.82,14.18
50.69,3,0.0,2,1,66.67,33.33
50.7,1,0.0,1,0,100.0,0.0
50.71,1,0.0,1,0,100.0,0.0
50.72,28,0.0,26,2,92.86,7.14
50.73,5,0.0,4,1,80.0,20.0
50.74,116,0.0,97,19,83.62,16.38
50.75,17,0.0,14,3,82.35,17.65
50.77,8,0.0,5,3,62.5,37.5
50.78,425,0.02,380,45,89.41,10.59
50.79,9,0.0,6,3,66.67,33.33
50.8,3,0.0,3,0,100.0,0.0
50.81,4,0.0,4,0,100.0,0.0
50.82,135,0.0,122,13,90.37,9.63
50.83,7,0.0,7,0,100.0,0.0
50.84,9,0.0,8,1,88.89,11.11
50.85,305,0.01,252,53,82.62,17.38
50.86,248,0.01,212,36,85.48,14.52
50.88,4,0.0,4,0,100.0,0.0
50.89,59,0.0,51,8,86.44,13.56
50.9,8,0.0,5,3,62.5,37.5
50.91,2,0.0,2,0,100.0,0.0
50.92,22,0.0,20,2,90.91,9.09
50.93,1,0.0,0,1,0.0,100.0
50.94,62,0.0,49,13,79.03,20.97
50.95,8,0.0,6,2,75.0,25.0
50.96,8,0.0,8,0,100.0,0.0
50.97,6,0.0,5,1,83.33,16.67
50.99,1,0.0,1,0,100.0,0.0
51.0,1,0.0,1,0,100.0,0.0
51.01,8,0.0,7,1,87.5,12.5
51.02,5,0.0,5,0,100.0,0.0
51.03,5,0.0,5,0,100.0,0.0
51.05,6,0.0,5,1,83.33,16.67
51.06,8,0.0,4,4,50.0,50.0
51.07,25,0.0,24,1,96.0,4.0
51.08,1,0.0,1,0,100.0,0.0
51.1,185,0.01,182,3,98.38,1.62
51.12,65,0.0,63,2,96.92,3.08
51.14,45,0.0,41,4,91.11,8.89
51.15,3,0.0,3,0,100.0,0.0
51.16,2,0.0,2,0,100.0,0.0
51.17,1,0.0,1,0,100.0,0.0
51.18,3,0.0,3,0,100.0,0.0
51.19,21,0.0,17,4,80.95,19.05
51.2,71,0.0,59,12,83.1,16.9
51.22,1,0.0,1,0,100.0,0.0
51.23,28,0.0,26,2,92.86,7.14
51.24,1,0.0,0,1,0.0,100.0
51.25,1,0.0,1,0,100.0,0.0
51.26,8,0.0,6,2,75.0,25.0
51.27,23,0.0,19,4,82.61,17.39
51.28,2,0.0,1,1,50.0,50.0
51.29,10,0.0,9,1,90.0,10.0
51.3,1,0.0,1,0,100.0,0.0
51.32,3,0.0,2,1,66.67,33.33
51.33,1,0.0,1,0,100.0,0.0
51.34,8,0.0,7,1,87.5,12.5
51.35,5,0.0,3,2,60.0,40.0
51.36,6,0.0,4,2,66.67,33.33
51.37,2,0.0,2,0,100.0,0.0
51.38,33,0.0,29,4,87.88,12.12
51.39,12,0.0,11,1,91.67,8.33
51.4,8,0.0,8,0,100.0,0.0
51.44,32,0.0,25,7,78.12,21.88
51.45,16,0.0,14,2,87.5,12.5
51.46,8,0.0,6,2,75.0,25.0
51.47,26,0.0,21,5,80.77,19.23
51.48,15,0.0,12,3,80.0,20.0
51.5,4,0.0,4,0,100.0,0.0
51.51,31,0.0,21,10,67.74,32.26
51.52,8,0.0,7,1,87.5,12.5
51.54,2,0.0,1,1,50.0,50.0
51.55,10,0.0,8,2,80.0,20.0
51.56,6,0.0,5,1,83.33,16.67
51.58,8,0.0,7,1,87.5,12.5
51.59,3,0.0,3,0,100.0,0.0
51.6,1,0.0,1,0,100.0,0.0
51.61,33,0.0,24,9,72.73,27.27
51.63,4,0.0,4,0,100.0,0.0
51.65,1462,0.05,1319,143,90.22,9.78
51.66,3,0.0,2,1,66.67,33.33
51.69,2,0.0,1,1,50.0,50.0
51.7,15,0.0,10,5,66.67,33.33
51.71,8,0.0,8,0,100.0,0.0
51.72,38,0.0,36,2,94.74,5.26
51.74,1,0.0,1,0,100.0,0.0
51.77,6,0.0,4,2,66.67,33.33
51.78,1,0.0,1,0,100.0,0.0
51.79,1,0.0,1,0,100.0,0.0
51.8,18,0.0,14,4,77.78,22.22
51.82,2,0.0,0,2,0.0,100.0
51.83,11,0.0,11,0,100.0,0.0
51.84,12,0.0,12,0,100.0,0.0
51.87,3,0.0,3,0,100.0,0.0
51.88,30,0.0,26,4,86.67,13.33
51.89,25,0.0,23,2,92.0,8.0
51.9,3,0.0,2,1,66.67,33.33
51.91,2,0.0,2,0,100.0,0.0
51.92,16,0.0,14,2,87.5,12.5
51.93,4,0.0,4,0,100.0,0.0
51.94,11,0.0,8,3,72.73,27.27
51.95,7,0.0,5,2,71.43,28.57
51.98,8,0.0,7,1,87.5,12.5
51.99,4,0.0,3,1,75.0,25.0
52.01,4,0.0,4,0,100.0,0.0
52.02,1,0.0,0,1,0.0,100.0
52.04,68,0.0,62,6,91.18,8.82
52.05,2,0.0,2,0,100.0,0.0
52.06,2,0.0,2,0,100.0,0.0
52.07,15,0.0,15,0,100.0,0.0
52.09,4,0.0,4,0,100.0,0.0
52.1,27,0.0,23,4,85.19,14.81
52.11,12,0.0,6,6,50.0,50.0
52.12,71,0.0,66,5,92.96,7.04
52.13,18,0.0,17,1,94.44,5.56
52.14,324,0.01,302,22,93.21,6.79
52.17,1,0.0,1,0,100.0,0.0
52.18,13,0.0,13,0,100.0,0.0
52.2,48,0.0,44,4,91.67,8.33
52.21,21,0.0,17,4,80.95,19.05
52.23,180,0.01,156,24,86.67,13.33
52.24,38,0.0,32,6,84.21,15.79
52.25,2,0.0,2,0,100.0,0.0
52.26,13,0.0,12,1,92.31,7.69
52.28,1,0.0,0,1,0.0,100.0
52.29,10,0.0,9,1,90.0,10.0
52.3,4,0.0,2,2,50.0,50.0
52.32,1,0.0,0,1,0.0,100.0
52.33,3,0.0,2,1,66.67,33.33
52.34,11,0.0,8,3,72.73,27.27
52.35,1,0.0,1,0,100.0,0.0
52.37,14,0.0,12,2,85.71,14.29
52.38,3,0.0,2,1,66.67,33.33
52.39,2,0.0,1,1,50.0,50.0
52.4,2,0.0,2,0,100.0,0.0
52.41,8,0.0,8,0,100.0,0.0
52.43,52,0.0,46,6,88.46,11.54
52.44,4,0.0,4,0,100.0,0.0
52.45,4,0.0,3,1,75.0,25.0
52.46,12,0.0,11,1,91.67,8.33
52.47,9,0.0,6,3,66.67,33.33
52.48,12,0.0,11,1,91.67,8.33
52.49,4,0.0,4,0,100.0,0.0
52.5,9,0.0,5,4,55.56,44.44
52.51,5,0.0,3,2,60.0,40.0
52.53,1,0.0,1,0,100.0,0.0
52.54,129,0.0,125,4,96.9,3.1
52.55,1,0.0,0,1,0.0,100.0
52.56,3,0.0,3,0,100.0,0.0
52.57,13,0.0,12,1,92.31,7.69
52.58,3,0.0,3,0,100.0,0.0
52.6,4,0.0,4,0,100.0,0.0
52.61,6,0.0,3,3,50.0,50.0
52.62,37,0.0,37,0,100.0,0.0
