competitorPrice,total_count,total_percentage,order_0_count,order_1_count,order_0_percentage,order_1_percentage
47.62,6,0.0,5,1,83.33,16.67
47.65,6,0.0,6,0,100.0,0.0
47.69,828,0.03,701,127,84.66,15.34
47.72,4,0.0,4,0,100.0,0.0
47.73,6,0.0,4,2,66.67,33.33
47.83,3,0.0,2,1,66.67,33.33
47.84,10,0.0,8,2,80.0,20.0
47.85,3,0.0,2,1,66.67,33.33
47.89,4,0.0,3,1,75.0,25.0
47.94,23,0.0,19,4,82.61,17.39
47.96,4,0.0,4,0,100.0,0.0
47.98,3,0.0,2,1,66.67,33.33
47.99,15,0.0,15,0,100.0,0.0
48.0,256,0.01,199,57,77.73,22.27
48.03,1,0.0,1,0,100.0,0.0
48.05,80,0.0,66,14,82.5,17.5
48.06,10,0.0,7,3,70.0,30.0
48.07,8,0.0,7,1,87.5,12.5
48.08,5,0.0,5,0,100.0,0.0
48.13,3,0.0,3,0,100.0,0.0
48.15,1,0.0,1,0,100.0,0.0
48.17,22,0.0,20,2,90.91,9.09
48.18,67,0.0,50,17,74.63,25.37
48.19,38,0.0,19,19,50.0,50.0
48.2,279,0.01,185,94,66.31,33.69
48.21,79,0.0,58,21,73.42,26.58
48.22,4,0.0,3,1,75.0,25.0
48.25,84,0.0,59,25,70.24,29.76
48.26,1,0.0,1,0,100.0,0.0
48.27,131,0.0,97,34,74.05,25.95
48.28,345,0.01,274,71,79.42,20.58
48.29,878,0.03,673,205,76.65,23.35
48.3,13,0.0,8,5,61.54,38.46
48.31,17,0.0,16,1,94.12,5.88
48.32,9,0.0,9,0,100.0,0.0
48.33,235,0.01,163,72,69.36,30.64
48.35,12,0.0,7,5,58.33,41.67
48.36,21,0.0,18,3,85.71,14.29
48.38,46,0.0,39,7,84.78,15.22
48.39,1024,0.04,813,211,79.39,20.61
48.4,327,0.01,271,56,82.87,17.13
48.44,194,0.01,157,37,80.93,19.07
48.45,4,0.0,4,0,100.0,0.0
48.49,36,0.0,36,0,100.0,0.0
48.5,42,0.0,39,3,92.86,7.14
48.52,9,0.0,9,0,100.0,0.0
48.58,4,0.0,4,0,100.0,0.0
48.59,4,0.0,3,1,75.0,25.0
48.6,10,0.0,8,2,80.0,20.0
48.61,17,0.0,12,5,70.59,29.41
48.62,3,0.0,3,0,100.0,0.0
48.68,48,0.0,36,12,75.0,25.0
48.69,191,0.01,151,40,79.06,20.94
48.7,33,0.0,30,3,90.91,9.09
48.71,2,0.0,1,1,50.0,50.0
48.75,1,0.0,1,0,100.0,0.0
48.79,7,0.0,5,2,71.43,28.57
48.83,34,0.0,29,5,85.29,14.71
48.84,6,0.0,5,1,83.33,16.67
48.85,40,0.0,37,3,92.5,7.5
48.87,7,0.0,6,1,85.71,14.29
48.88,58,0.0,35,23,60.34,39.66
48.9,14,0.0,14,0,100.0,0.0
48.93,4,0.0,4,0,100.0,0.0
48.94,64,0.0,46,18,71.88,28.12
48.95,14,0.0,13,1,92.86,7.14
49.05,4,0.0,3,1,75.0,25.0
49.07,489,0.02,386,103,78.94,21.06
49.1,1,0.0,1,0,100.0,0.0
49.12,478,0.02,389,89,81.38,18.62
49.16,15,0.0,13,2,86.67,13.33
49.23,12,0.0,10,2,83.33,16.67
49.24,9,0.0,9,0,100.0,0.0
49.26,2,0.0,2,0,100.0,0.0
49.27,52,0.0,43,9,82.69,17.31
49.29,4,0.0,4,0,100.0,0.0
49.3,18,0.0,16,2,88.89,11.11
49.37,22,0.0,20,2,90.91,9.09
49.38,159,0.01,133,26,83.65,16.35
49.39,530,0.02,454,76,85.66,14.34
49.4,6,0.0,5,1,83.33,16.67
49.42,6,0.0,6,0,100.0,0.0
49.43,133,0.01,112,21,84.21,15.79
49.45,39,0.0,33,6,84.62,15.38
49.46,178,0.01,122,56,68.54,31.46
49.47,14,0.0,3,11,21.43,78.57
49.48,65,0.0,50,15,76.92,23.08
49.49,807,0.03,623,184,77.2,22.8
49.5,2,0.0,2,0,100.0,0.0
49.51,35,0.0,31,4,88.57,11.43
49.52,9,0.0,7,2,77.78,22.22
49.58,2,0.0,2,0,100.0,0.0
49.59,5,0.0,2,3,40.0,60.0
49.6,8,0.0,7,1,87.5,12.5
49.61,2,0.0,2,0,100.0,0.0
49.68,7,0.0,4,3,57.14,42.86
49.74,23,0.0,19,4,82.61,17.39
49.78,69,0.0,57,12,82.61,17.39
49.81,4,0.0,2,2,50.0,50.0
49.83,493,0.02,433,60,87.83,12.17
49.84,22,0.0,16,6,72.73,27.27
49.85,32,0.0,22,10,68.75,31.25
49.9,1,0.0,1,0,100.0,0.0
49.92,1198,0.05,1018,180,84.97,15.03
49.93,430,0.02,343,87,79.77,20.23
49.94,16,0.0,16,0,100.0,0.0
49.97,17,0.0,14,3,82.35,17.65
50.03,66,0.0,45,21,68.18,31.82
50.04,742,0.03,684,58,92.18,7.82
50.05,13,0.0,8,5,61.54,38.46
50.12,10,0.0,7,3,70.0,30.0
50.13,114,0.0,102,12,89.47,10.53
50.15,29,0.0,20,9,68.97,31.03
50.16,19,0.0,19,0,100.0,0.0
50.18,7,0.0,5,2,71.43,28.57
50.19,16,0.0,16,0,100.0,0.0
50.2,4,0.0,2,2,50.0,50.0
50.22,15,0.0,14,1,93.33,6.67
50.23,24,0.0,23,1,95.83,4.17
50.26,1,0.0,1,0,100.0,0.0
50.37,55,0.0,36,19,65.45,34.55
50.4,6,0.0,6,0,100.0,0.0
50.42,9,0.0,9,0,100.0,0.0
50.44,2,0.0,1,1,50.0,50.0
50.45,2,0.0,2,0,100.0,0.0
50.47,1,0.0,1,0,100.0,0.0
50.48,51,0.0,49,2,96.08,3.92
50.49,188,0.01,158,30,84.04,15.96
50.53,8,0.0,6,2,75.0,25.0
50.55,28,0.0,26,2,92.86,7.14
50.56,13,0.0,13,0,100.0,0.0
50.58,265,0.01,257,8,96.98,3.02
50.59,76,0.0,62,14,81.58,18.42
50.6,18,0.0,17,1,94.44,5.56
50.61,3,0.0,2,1,66.67,33.33
50.69,12,0.0,10,2,83.33,16.67
50.7,45,0.0,43,2,95.56,4.44
50.71,1,0.0,1,0,100.0,0.0
50.8,1,0.0,1,0,100.0,0.0
50.82,38,0.0,31,7,81.58,18.42
50.85,27,0.0,23,4,85.19,14.81
50.89,14,0.0,9,5,64.29,35.71
50.91,1,0.0,1,0,100.0,0.0
50.92,1,0.0,1,0,100.0,0.0
50.94,1,0.0,1,0,100.0,0.0
50.99,11,0.0,11,0,100.0,0.0
51.01,9,0.0,5,4,55.56,44.44
51.02,23,0.0,19,4,82.61,17.39
51.03,21,0.0,17,4,80.95,19.05
51.12,1,0.0,1,0,100.0,0.0
51.13,4,0.0,4,0,100.0,0.0
51.14,26,0.0,22,4,84.62,15.38
51.22,2,0.0,2,0,100.0,0.0
51.23,3,0.0,2,1,66.67,33.33
51.27,8,0.0,8,0,100.0,0.0
51.32,1,0.0,1,0,100.0,0.0
51.34,13,0.0,12,1,92.31,7.69
51.35,2,0.0,2,0,100.0,0.0
51.36,104,0.0,48,56,46.15,53.85
51.38,12,0.0,10,2,83.33,16.67
51.39,10,0.0,6,4,60.0,40.0
51.41,3,0.0,3,0,100.0,0.0
51.43,6,0.0,6,0,100.0,0.0
51.45,1,0.0,0,1,0.0,100.0
51.47,1,0.0,1,0,100.0,0.0
51.49,14,0.0,13,1,92.86,7.14
51.5,124,0.0,106,18,85.48,14.52
51.51,4,0.0,3,1,75.0,25.0
51.54,19,0.0,14,5,73.68,26.32
51.58,32,0.0,29,3,90.62,9.38
51.59,137,0.01,122,15,89.05,10.95
51.6,5,0.0,4,1,80.0,20.0
51.63,998,0.04,828,170,82.97,17.03
51.65,9,0.0,8,1,88.89,11.11
51.67,9,0.0,8,1,88.89,11.11
51.69,115,0.0,86,29,74.78,25.22
51.7,208,0.01,179,29,86.06,13.94
51.73,1,0.0,1,0,100.0,0.0
51.78,68,0.0,57,11,83.82,16.18
51.83,16,0.0,16,0,100.0,0.0
51.9,28,0.0,27,1,96.43,3.57
51.91,93,0.0,73,20,78.49,21.51
51.92,20,0.0,19,1,95.0,5.0
51.95,1,0.0,1,0,100.0,0.0
51.99,1,0.0,1,0,100.0,0.0
52.01,34,0.0,30,4,88.24,11.76
52.02,81,0.0,63,18,77.78,22.22
52.12,3,0.0,2,1,66.67,33.33
52.13,29,0.0,24,5,82.76,17.24
52.14,19,0.0,19,0,100.0,0.0
52.15,7,0.0,5,2,71.43,28.57
52.18,4,0.0,4,0,100.0,0.0
52.23,50,0.0,47,3,94.0,6.0
52.24,376,0.01,242,134,64.36,35.64
52.25,2,0.0,2,0,100.0,0.0
52.26,10,0.0,7,3,70.0,30.0
52.27,27,0.0,18,9,66.67,33.33
52.32,26,0.0,16,10,61.54,38.46
52.35,25,0.0,21,4,84.0,16.0
52.36,18,0.0,16,2,88.89,11.11
52.38,27,0.0,24,3,88.89,11.11
52.4,13,0.0,12,1,92.31,7.69
52.44,39,0.0,36,3,92.31,7.69
52.45,25,0.0,19,6,76.0,24.0
52.46,35,0.0,28,7,80.0,20.0
52.48,10,0.0,9,1,90.0,10.0
52.51,12,0.0,11,1,91.67,8.33
52.53,1,0.0,1,0,100.0,0.0
52.54,61,0.0,40,21,65.57,34.43
52.55,9,0.0,7,2,77.78,22.22
52.57,13,0.0,11,2,84.62,15.38
52.58,9,0.0,8,1,88.89,11.11
52.62,40,0.0,34,6,85.0,15.0
52.67,83,0.0,71,12,85.54,14.46
52.68,231,0.01,159,72,68.83,31.17
52.69,554,0.02,462,92,83.39,16.61
52.7,64,0.0,55,9,85.94,14.06
52.71,119,0.0,98,21,82.35,17.65
52.75,114,0.0,103,11,90.35,9.65
52.76,106,0.0,86,20,81.13,18.87
52.78,162,0.01,125,37,77.16,22.84
52.79,411,0.02,326,85,79.32,20.68
52.8,77,0.0,64,13,83.12,16.88
52.89,1,0.0,1,0,100.0,0.0
52.9,59,0.0,53,6,89.83,10.17
52.94,92,0.0,88,4,95.65,4.35
52.98,10,0.0,7,3,70.0,30.0
53.0,19,0.0,13,6,68.42,31.58
53.01,39,0.0,27,12,69.23,30.77
53.02,40,0.0,20,20,50.0,50.0
53.03,15,0.0,15,0,100.0,0.0
53.08,13,0.0,11,2,84.62,15.38
53.09,49,0.0,47,2,95.92,4.08
53.11,11,0.0,7,4,63.64,36.36
53.12,7,0.0,7,0,100.0,0.0
53.22,36,0.0,24,12,66.67,33.33
53.23,1152,0.04,821,331,71.27,28.73
53.26,25,0.0,19,6,76.0,24.0
53.27,7,0.0,5,2,71.43,28.57
53.32,14,0.0,7,7,50.0,50.0
53.33,46,0.0,40,6,86.96,13.04
53.34,740,0.03,502,238,67.84,32.16
53.35,40,0.0,33,7,82.5,17.5
53.37,21,0.0,20,1,95.24,4.76
53.39,150,0.01,132,18,88.0,12.0
53.42,87,0.0,76,11,87.36,12.64
53.44,58,0.0,44,14,75.86,24.14
53.46,34,0.0,29,5,85.29,14.71
53.48,46,0.0,45,1,97.83,2.17
53.5,14,0.0,10,4,71.43,28.57
53.53,60,0.0,53,7,88.33,11.67
53.54,52,0.0,36,16,69.23,30.77
53.55,13,0.0,10,3,76.92,23.08
53.56,29,0.0,24,5,82.76,17.24
53.57,71,0.0,51,20,71.83,28.17
53.58,1,0.0,1,0,100.0,0.0
53.61,95,0.0,84,11,88.42,11.58
53.63,62,0.0,46,16,74.19,25.81
53.64,1,0.0,1,0,100.0,0.0
53.67,42,0.0,25,17,59.52,40.48
53.68,6,0.0,1,5,16.67,83.33
53.69,2,0.0,2,0,100.0,0.0
53.7,8,0.0,7,1,87.5,12.5
53.78,47,0.0,37,10,78.72,21.28
53.79,476,0.02,431,45,90.55,9.45
53.83,19,0.0,14,5,73.68,26.32
53.85,3,0.0,3,0,100.0,0.0
53.86,3,0.0,2,1,66.67,33.33
53.88,655,0.02,433,222,66.11,33.89
53.89,89,0.0,65,24,73.03,26.97
53.9,1,0.0,1,0,100.0,0.0
53.93,15,0.0,10,5,66.67,33.33
53.94,104,0.0,82,22,78.85,21.15
53.95,22,0.0,16,6,72.73,27.27
54.0,58,0.0,39,19,67.24,32.76
54.02,14,0.0,12,2,85.71,14.29
54.04,71,0.0,35,36,49.3,50.7
54.07,43,0.0,22,21,51.16,48.84
54.08,4,0.0,4,0,100.0,0.0
54.09,8,0.0,6,2,75.0,25.0
54.11,14,0.0,6,8,42.86,57.14
54.12,10,0.0,3,7,30.0,70.0
54.15,2,0.0,1,1,50.0,50.0
54.16,1,0.0,1,0,100.0,0.0
54.18,2,0.0,1,1,50.0,50.0
54.2,4,0.0,2,2,50.0,50.0
54.23,25,0.0,22,3,88.0,12.0
54.27,1,0.0,1,0,100.0,0.0
54.29,11,0.0,8,3,72.73,27.27
54.32,2,0.0,1,1,50.0,50.0
54.33,50,0.0,43,7,86.0,14.0
54.35,25,0.0,24,1,96.0,4.0
54.4,11,0.0,7,4,63.64,36.36
54.41,13,0.0,12,1,92.31,7.69
54.43,11,0.0,10,1,90.91,9.09
54.44,80,0.0,52,28,65.0,35.0
54.45,6,0.0,6,0,100.0,0.0
54.46,10,0.0,9,1,90.0,10.0
54.48,4,0.0,3,1,75.0,25.0
54.54,78,0.0,63,15,80.77,19.23
54.55,41,0.0,38,3,92.68,7.32
54.64,26,0.0,16,10,61.54,38.46
54.69,18,0.0,17,1,94.44,5.56
54.7,5,0.0,4,1,80.0,20.0
54.71,11,0.0,10,1,90.91,9.09
54.73,14,0.0,14,0,100.0,0.0
54.74,31,0.0,20,11,64.52,35.48
54.75,3,0.0,1,2,33.33,66.67
54.77,24,0.0,21,3,87.5,12.5
54.87,187,0.01,141,46,75.4,24.6
54.88,257,0.01,193,64,75.1,24.9
54.89,187,0.01,154,33,82.35,17.65
54.91,30,0.0,25,5,83.33,16.67
54.92,6,0.0,5,1,83.33,16.67
54.93,42,0.0,30,12,71.43,28.57
54.95,201,0.01,183,18,91.04,8.96
54.96,349,0.01,230,119,65.9,34.1
54.97,80,0.0,61,19,76.25,23.75
54.98,87,0.0,64,23,73.56,26.44
54.99,936,0.04,803,133,85.79,14.21
55.0,11,0.0,11,0,100.0,0.0
55.01,61,0.0,44,17,72.13,27.87
55.07,15,0.0,14,1,93.33,6.67
55.09,4,0.0,4,0,100.0,0.0
55.14,3,0.0,3,0,100.0,0.0
55.17,6,0.0,6,0,100.0,0.0
55.18,2,0.0,2,0,100.0,0.0
55.22,32,0.0,27,5,84.38,15.62
55.28,3,0.0,2,1,66.67,33.33
55.29,5,0.0,5,0,100.0,0.0
55.31,17,0.0,13,4,76.47,23.53
55.32,2,0.0,2,0,100.0,0.0
55.33,12,0.0,10,2,83.33,16.67
55.34,9,0.0,7,2,77.78,22.22
55.35,2,0.0,1,1,50.0,50.0
55.39,32,0.0,30,2,93.75,6.25
55.41,1,0.0,1,0,100.0,0.0
55.43,35,0.0,29,6,82.86,17.14
55.53,31,0.0,24,7,77.42,22.58
55.54,10,0.0,9,1,90.0,10.0
55.58,19,0.0,13,6,68.42,31.58
55.65,2,0.0,2,0,100.0,0.0
55.73,5,0.0,4,1,80.0,20.0
55.79,8,0.0,8,0,100.0,0.0
55.81,6,0.0,5,1,83.33,16.67
55.87,187,0.01,140,47,74.87,25.13
55.88,51,0.0,38,13,74.51,25.49
55.98,5,0.0,3,2,60.0,40.0
55.99,3,0.0,2,1,66.67,33.33
56.0,2,0.0,1,1,50.0,50.0
56.05,11,0.0,6,5,54.55,45.45
56.06,5,0.0,5,0,100.0,0.0
56.09,32,0.0,28,4,87.5,12.5
56.17,3,0.0,1,2,33.33,66.67
56.21,7,0.0,7,0,100.0,0.0
56.23,7,0.0,7,0,100.0,0.0
56.24,4,0.0,3,1,75.0,25.0
56.25,11,0.0,7,4,63.64,36.36
56.28,10,0.0,9,1,90.0,10.0
56.31,1,0.0,1,0,100.0,0.0
56.32,1,0.0,1,0,100.0,0.0
56.34,9,0.0,7,2,77.78,22.22
56.42,69,0.0,61,8,88.41,11.59
56.53,11,0.0,10,1,90.91,9.09
56.54,12,0.0,10,2,83.33,16.67
56.56,2,0.0,1,1,50.0,50.0
56.74,111,0.0,72,39,64.86,35.14
56.82,1,0.0,1,0,100.0,0.0
56.85,10,0.0,7,3,70.0,30.0
56.86,5,0.0,4,1,80.0,20.0
56.87,1,0.0,1,0,100.0,0.0
56.89,14,0.0,12,2,85.71,14.29
56.91,7,0.0,6,1,85.71,14.29
56.94,18,0.0,17,1,94.44,5.56
56.97,63,0.0,55,8,87.3,12.7
56.98,1,0.0,0,1,0.0,100.0
57.05,70,0.0,43,27,61.43,38.57
57.06,107,0.0,74,33,69.16,30.84
57.07,76,0.0,56,20,73.68,26.32
57.08,1,0.0,1,0,100.0,0.0
57.09,75,0.0,52,23,69.33,30.67
57.11,11,0.0,11,0,100.0,0.0
57.15,118,0.0,89,29,75.42,24.58
57.18,7,0.0,4,3,57.14,42.86
57.19,8,0.0,6,2,75.0,25.0
57.2,60,0.0,36,24,60.0,40.0
57.27,7,0.0,6,1,85.71,14.29
57.3,302,0.01,261,41,86.42,13.58
57.43,1,0.0,1,0,100.0,0.0
57.46,17,0.0,16,1,94.12,5.88
57.51,3,0.0,3,0,100.0,0.0
57.6,3,0.0,3,0,100.0,0.0
57.62,38,0.0,32,6,84.21,15.79
57.63,40,0.0,35,5,87.5,12.5
57.72,3,0.0,3,0,100.0,0.0
57.73,14,0.0,9,5,64.29,35.71
57.74,212,0.01,170,42,80.19,19.81
57.77,2,0.0,2,0,100.0,0.0
57.78,19,0.0,13,6,68.42,31.58
57.79,7,0.0,4,3,57.14,42.86
57.85,2,0.0,2,0,100.0,0.0
57.87,1,0.0,1,0,100.0,0.0
57.9,22,0.0,19,3,86.36,13.64
57.96,21,0.0,12,9,57.14,42.86
57.97,50,0.0,36,14,72.0,28.0
57.99,3,0.0,3,0,100.0,0.0
58.07,38,0.0,29,9,76.32,23.68
58.1,17,0.0,15,2,88.24,11.76
58.11,36,0.0,33,3,91.67,8.33
58.14,9,0.0,9,0,100.0,0.0
58.17,343,0.01,182,161,53.06,46.94
58.18,250,0.01,179,71,71.6,28.4
58.19,361,0.01,297,64,82.27,17.73
58.21,7,0.0,6,1,85.71,14.29
58.25,41,0.0,34,7,82.93,17.07
58.28,92,0.0,80,12,86.96,13.04
58.29,309,0.01,225,84,72.82,27.18
58.3,55,0.0,32,23,58.18,41.82
58.4,42,0.0,30,12,71.43,28.57
58.41,3,0.0,2,1,66.67,33.33
58.43,13,0.0,6,7,46.15,53.85
58.44,5,0.0,2,3,40.0,60.0
58.47,16,0.0,16,0,100.0,0.0
58.5,3,0.0,0,3,0.0,100.0
58.51,14,0.0,13,1,92.86,7.14
58.56,127,0.0,100,27,78.74,21.26
58.62,2,0.0,2,0,100.0,0.0
58.67,10,0.0,6,4,60.0,40.0
58.69,7,0.0,6,1,85.71,14.29
58.7,3,0.0,3,0,100.0,0.0
58.71,1,0.0,0,1,0.0,100.0
58.73,89,0.0,85,4,95.51,4.49
58.84,8,0.0,6,2,75.0,25.0
58.89,24,0.0,22,2,91.67,8.33
58.92,1,0.0,1,0,100.0,0.0
58.95,149,0.01,137,12,91.95,8.05
58.96,10,0.0,9,1,90.0,10.0
59.05,63,0.0,54,9,85.71,14.29
59.17,86,0.0,80,6,93.02,6.98
59.18,49,0.0,42,7,85.71,14.29
59.25,6,0.0,5,1,83.33,16.67
59.28,142,0.01,105,37,73.94,26.06
59.29,327,0.01,266,61,81.35,18.65
59.3,20,0.0,16,4,80.0,20.0
59.35,28,0.0,26,2,92.86,7.14
59.36,212,0.01,152,60,71.7,28.3
59.37,7,0.0,6,1,85.71,14.29
59.38,49,0.0,32,17,65.31,34.69
59.39,294,0.01,256,38,87.07,12.93
59.4,72,0.0,66,6,91.67,8.33
59.48,2,0.0,2,0,100.0,0.0
59.5,30,0.0,24,6,80.0,20.0
59.51,17,0.0,17,0,100.0,0.0
59.72,5,0.0,4,1,80.0,20.0
59.77,31,0.0,29,2,93.55,6.45
59.81,2,0.0,1,1,50.0,50.0
59.82,15,0.0,14,1,93.33,6.67
59.83,7,0.0,5,2,71.43,28.57
59.84,3,0.0,3,0,100.0,0.0
59.86,1,0.0,0,1,0.0,100.0
59.87,2,0.0,2,0,100.0,0.0
59.93,19,0.0,12,7,63.16,36.84
59.94,13,0.0,10,3,76.92,23.08
60.08,7,0.0,3,4,42.86,57.14
60.13,1,0.0,1,0,100.0,0.0
60.15,1,0.0,0,1,0.0,100.0
60.17,4,0.0,4,0,100.0,0.0
60.18,26,0.0,21,5,80.77,19.23
60.28,42,0.0,27,15,64.29,35.71
60.32,11,0.0,5,6,45.45,54.55
60.34,9,0.0,5,4,55.56,44.44
60.35,222,0.01,171,51,77.03,22.97
60.38,11,0.0,8,3,72.73,27.27
60.39,433,0.02,365,68,84.3,15.7
60.45,7,0.0,6,1,85.71,14.29
60.47,1,0.0,1,0,100.0,0.0
60.49,213,0.01,148,65,69.48,30.52
60.5,91,0.0,88,3,96.7,3.3
60.51,1,0.0,0,1,0.0,100.0
60.53,62,0.0,58,4,93.55,6.45
60.57,21,0.0,21,0,100.0,0.0
60.6,37,0.0,36,1,97.3,2.7
60.62,6,0.0,3,3,50.0,50.0
60.63,5,0.0,5,0,100.0,0.0
60.71,21,0.0,17,4,80.95,19.05
60.76,9,0.0,9,0,100.0,0.0
60.82,4,0.0,4,0,100.0,0.0
60.93,20,0.0,10,10,50.0,50.0
60.94,23,0.0,21,2,91.3,8.7
61.03,4,0.0,4,0,100.0,0.0
61.05,5,0.0,3,2,60.0,40.0
61.09,4,0.0,2,2,50.0,50.0
61.11,3,0.0,3,0,100.0,0.0
61.15,32,0.0,24,8,75.0,25.0
61.16,71,0.0,67,4,94.37,5.63
61.17,1,0.0,1,0,100.0,0.0
61.26,97,0.0,69,28,71.13,28.87
61.34,88,0.0,82,6,93.18,6.82
61.35,19,0.0,18,1,94.74,5.26
61.36,8,0.0,7,1,87.5,12.5
61.37,12,0.0,12,0,100.0,0.0
61.38,18,0.0,15,3,83.33,16.67
61.41,2,0.0,2,0,100.0,0.0
61.47,28,0.0,19,9,67.86,32.14
61.48,145,0.01,114,31,78.62,21.38
61.49,63,0.0,47,16,74.6,25.4
61.51,44,0.0,42,2,95.45,4.55
61.52,4,0.0,4,0,100.0,0.0
61.53,73,0.0,44,29,60.27,39.73
61.55,52,0.0,38,14,73.08,26.92
61.56,89,0.0,74,15,83.15,16.85
61.57,60,0.0,49,11,81.67,18.33
61.58,30,0.0,27,3,90.0,10.0
61.59,121,0.0,97,24,80.17,19.83
61.69,6,0.0,4,2,66.67,33.33
61.7,9,0.0,6,3,66.67,33.33
61.75,2,0.0,2,0,100.0,0.0
61.81,78,0.0,50,28,64.1,35.9
61.86,1,0.0,0,1,0.0,100.0
61.92,13,0.0,10,3,76.92,23.08
61.95,94,0.0,60,34,63.83,36.17
61.97,49,0.0,20,29,40.82,59.18
62.0,39,0.0,28,11,71.79,28.21
62.02,15,0.0,7,8,46.67,53.33
62.04,47,0.0,26,21,55.32,44.68
62.06,40,0.0,23,17,57.5,42.5
62.07,4,0.0,4,0,100.0,0.0
62.1,52,0.0,39,13,75.0,25.0
62.12,16,0.0,9,7,56.25,43.75
62.13,11,0.0,9,2,81.82,18.18
62.14,149,0.01,94,55,63.09,36.91
62.15,87,0.0,43,44,49.43,50.57
62.23,4,0.0,3,1,75.0,25.0
62.26,77,0.0,57,20,74.03,25.97
62.29,3,0.0,2,1,66.67,33.33
62.33,5,0.0,5,0,100.0,0.0
62.39,11,0.0,10,1,90.91,9.09
62.43,15,0.0,10,5,66.67,33.33
62.51,1,0.0,1,0,100.0,0.0
62.58,43,0.0,43,0,100.0,0.0
62.59,204,0.01,173,31,84.8,15.2
62.65,58,0.0,51,7,87.93,12.07
62.66,8,0.0,8,0,100.0,0.0
62.68,10,0.0,8,2,80.0,20.0
62.69,104,0.0,82,22,78.85,21.15
62.7,1,0.0,1,0,100.0,0.0
62.74,14,0.0,14,0,100.0,0.0
62.78,2,0.0,1,1,50.0,50.0
62.79,7,0.0,7,0,100.0,0.0
62.8,2,0.0,0,2,0.0,100.0
62.87,23,0.0,22,1,95.65,4.35
62.9,1,0.0,1,0,100.0,0.0
63.01,111,0.0,88,23,79.28,20.72
63.14,5,0.0,5,0,100.0,0.0
63.16,1,0.0,1,0,100.0,0.0
63.2,123,0.0,61,62,49.59,50.41
63.26,2,0.0,2,0,100.0,0.0
63.27,8,0.0,7,1,87.5,12.5
63.29,19,0.0,18,1,94.74,5.26
63.34,6,0.0,6,0,100.0,0.0
63.35,25,0.0,23,2,92.0,8.0
63.46,4,0.0,4,0,100.0,0.0
63.57,5,0.0,5,0,100.0,0.0
63.68,175,0.01,134,41,76.57,23.43
63.69,236,0.01,200,36,84.75,15.25
63.78,9,0.0,7,2,77.78,22.22
63.79,44,0.0,35,9,79.55,20.45
63.8,1,0.0,1,0,100.0,0.0
63.92,4,0.0,3,1,75.0,25.0
63.94,26,0.0,19,7,73.08,26.92
63.97,8,0.0,6,2,75.0,25.0
63.99,7,0.0,5,2,71.43,28.57
64.0,51,0.0,47,4,92.16,7.84
64.01,8,0.0,8,0,100.0,0.0
64.02,6,0.0,5,1,83.33,16.67
64.03,2,0.0,2,0,100.0,0.0
64.04,3,0.0,3,0,100.0,0.0
64.06,16,0.0,13,3,81.25,18.75
64.08,1,0.0,1,0,100.0,0.0
64.12,15,0.0,15,0,100.0,0.0
64.13,2,0.0,1,1,50.0,50.0
64.15,2,0.0,2,0,100.0,0.0
64.19,2,0.0,2,0,100.0,0.0
64.23,4,0.0,4,0,100.0,0.0
64.24,10,0.0,5,5,50.0,50.0
64.32,1,0.0,1,0,100.0,0.0
64.34,52,0.0,29,23,55.77,44.23
64.35,3,0.0,3,0,100.0,0.0
64.41,2,0.0,2,0,100.0,0.0
64.52,28,0.0,27,1,96.43,3.57
64.54,2,0.0,2,0,100.0,0.0
64.55,80,0.0,69,11,86.25,13.75
64.56,19,0.0,19,0,100.0,0.0
64.66,4,0.0,3,1,75.0,25.0
64.78,35,0.0,29,6,82.86,17.14
64.79,238,0.01,189,49,79.41,20.59
64.82,36,0.0,29,7,80.56,19.44
64.83,1,0.0,0,1,0.0,100.0
64.85,28,0.0,25,3,89.29,10.71
64.86,45,0.0,35,10,77.78,22.22
64.89,43,0.0,40,3,93.02,6.98
64.9,2,0.0,2,0,100.0,0.0
64.93,5,0.0,5,0,100.0,0.0
64.97,6,0.0,6,0,100.0,0.0
64.99,2,0.0,2,0,100.0,0.0
65.0,3,0.0,3,0,100.0,0.0
65.01,5,0.0,3,2,60.0,40.0
65.03,22,0.0,19,3,86.36,13.64
65.08,3,0.0,3,0,100.0,0.0
65.11,57,0.0,57,0,100.0,0.0
65.15,3,0.0,2,1,66.67,33.33
65.19,4,0.0,1,3,25.0,75.0
65.21,13,0.0,12,1,92.31,7.69
65.22,5,0.0,5,0,100.0,0.0
65.32,2,0.0,2,0,100.0,0.0
65.33,5,0.0,3,2,60.0,40.0
65.4,8,0.0,7,1,87.5,12.5
65.43,820,0.03,761,59,92.8,7.2
65.44,5,0.0,5,0,100.0,0.0
65.46,8,0.0,4,4,50.0,50.0
65.49,19,0.0,17,2,89.47,10.53
65.55,25,0.0,23,2,92.0,8.0
65.77,24,0.0,23,1,95.83,4.17
65.81,72,0.0,68,4,94.44,5.56
65.82,21,0.0,19,2,90.48,9.52
65.88,387,0.01,361,26,93.28,6.72
65.89,77,0.0,69,8,89.61,10.39
65.93,15,0.0,12,3,80.0,20.0
65.95,43,0.0,36,7,83.72,16.28
65.96,4,0.0,4,0,100.0,0.0
65.97,2,0.0,2,0,100.0,0.0
65.98,13,0.0,12,1,92.31,7.69
65.99,181,0.01,160,21,88.4,11.6
66.19,2,0.0,1,1,50.0,50.0
